id,title,company,location,salary,description
NAU_540043, Database Migration Specialist,Naukri Listed Company,Bengaluru, Not Disclosed by Recruiter ," Database Migration Specialist Programming & Design  Computer science| Postgresql| MySQL| Test planning| Performance optimization| Customer service| Dms| professional services| Troubleshooting| PGSQL IT Software - DBA , Datawarehousing IT-Software, Software Services 5 - 8 yrs"
NAU_943879," Business Development Executive,",Naukri Listed Company,Ahmedabad, Not Disclosed by Recruiter ," Business Development Executive, Retail Sales  Java| Communication Skills| Guru| Bidding| PHP| Email Marketing| New Business| Business Development| Revenue Generation Sales , Retail , Business Development IT-Software, Software Services 0 - 3 yrs"
NAU_364976, Sr . Associate / Associate Corporate Finance,Naukri Listed Company,Noida, Not Disclosed by Recruiter ," Sr . Associate / Associate Corporate Finance Finance/Audit  Financial statements| Due diligence| Financial accounting| Venture capital| risk consulting| Corporate finance| Taxation| Asset management| Balance Sheet| Private equity Accounts , Finance , Tax , Company Secretary , Audit Recruitment, Staffing 3 - 4 yrs"
NAU_911664, MANAGER,Naukri Listed Company,Mumbai, Not Disclosed by Recruiter ," MANAGER Production/Manufacturing/Maintenance  Structure| engineer| autocad| piping| site engineer| construction| project planning Production , Manufacturing , Maintenance Real Estate, Property 15 - 18 yrs"
NAU_286770, Centre of Excellence - Microsoft Technology,Naukri Listed Company,Bengaluru, Not Disclosed by Recruiter ," Centre of Excellence - Microsoft Technology Senior Management  C#| tfs| microsoft project| Leadership| technical management| Project Management| asp.net| vss| jenkins| .net| senior project manager| agile| microsoft technology| technical project manager| engineering manager| service now| jira IT Software - Application Programming , Maintenance IT-Software, Software Services 10 - 15 yrs"
NAU_599258, Marketing Academic Consultant,Naukri Listed Company,"Lucknow,Bengaluru"," 2,50,000 - 4,25,000 PA. "," Marketing Academic Consultant Retail Sales  bde| sales business development| sales officer| business development executive| bdm| Business Development| sales marketing| Sales Manager| sales executive Sales , Retail , Business Development Education, Teaching, Training 1 - 6 yrs"
NAU_149865, Senior Branch Sales &amp; Development Head - Agency - General Insurance,Naukri Listed Company,"Delhi NCR,Mumbai,Pune,Ahmedabad,Nagpur,Nasik,Gujarat,Maharashtra", Not Disclosed by Recruiter ," Senior Branch Sales &amp; Development Head - Agency - General Insurance Life Insurance/Financial Services  branch sales| marketing| motor insurance| advisory services| team management| financial products| sales development| distributor sales| general insurance| sales Financial Services , Banking , Investments , Insurance Insurance 4 - 9 yrs"
NAU_797452, Senior - Electrician with Govt License,Naukri Listed Company,Pune, Not Disclosed by Recruiter ," Senior - Electrician with Govt License Production/Manufacturing/Maintenance  Ventilation| Design Engineering| Engineering Project Management| Electricals| EPC| HVAC| Air Conditioning Production , Manufacturing , Maintenance Heat Ventilation, Air Conditioning 3 - 4 yrs"
NAU_708067, Application Support Specialist - Java,Naukri Listed Company,Hyderabad, Not Disclosed by Recruiter ," Application Support Specialist - Java Admin/Maintenance/Security/Datawarehousing  Core Java| PLSQL| Application Support| J2Ee| High Level Design| Oracle| PL| SQL IT Software - Application Programming , Maintenance BPO, Call Centre, ITeS 2 - 3 yrs"
NAU_365686, CIB ,Naukri Listed Company,Mumbai, Not Disclosed by Recruiter ," CIB  Project Management  Project management| MIS| Consulting| remediation| Publishing| Data management| Data quality| Stakeholder management| Macros| Monitoring IT Software - Application Programming , Maintenance Banking, Financial Services, Broking 1 - 6 yrs"
NAU_408703, Architects,Naukri Listed Company,"Bengaluru,Hosur", Not Disclosed by Recruiter ," Architects Programming & Design  Automation| Linux| Middleware| Computer science| Infotainment| Embedded C| Performance management| USB| Embedded Linux| Telematics IT Software - Application Programming , Maintenance Automobile, Auto Anciliary, Auto Components 2 - 5 yrs"
NAU_318530, Senior PHP Developer,Naukri Listed Company,Hyderabad, Not Disclosed by Recruiter ," Senior PHP Developer Programming & Design  PHP| Senior| Javascript| Linux| MySQL| MVC| Coding| Zend| Healthcare| CSS3 IT Software - Application Programming , Maintenance IT-Software, Software Services 5 - 10 yrs"
NAU_168083, Educational Specialist (Math),Naukri Listed Company,Bengaluru, Not Disclosed by Recruiter ," Educational Specialist (Math) Teachers  English| Email| Education| Content| Sound| Windows| Management| Grammar| MS Office| Content development Teaching , Education , Training , Counselling Education, Teaching, Training 2 - 7 yrs"
NAU_913737,Walk In For AR & D - Fresher's only - Regulated Market @ Medreich Lim,Naukri Listed Company,Bengaluru,Openings: 1,"Walk In For AR & D - Fresher's only - Regulated Market @ Medreich Lim R&D method validation|uv|dissolution apparatus|uplc|ftir|Dissolution|hplc|Assay|spectroscopy|Analytical|method development|GPAT|stability Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology Pharma / Biotech / Clinical Research  0 - 3 Years"
NAU_164477, Sr Maintenance Technician Manager,Naukri Listed Company,Pune, Not Disclosed by Recruiter ," Sr Maintenance Technician Manager Production/Manufacturing/Maintenance  etp| Plumbing| Maintenance Technician| waste management| maintenance| stp Production , Manufacturing , Maintenance Chemicals, PetroChemical, Plastic, Rubber 5 - 10 yrs"
NAU_410022, HR Administrative Assistant,Naukri Listed Company,Pune, Not Disclosed by Recruiter ," HR Administrative Assistant HR/ Recruitment / IR  Office Administration| hiring| recruitment| Human resource| HR| sourcing HR , Recruitment , Administration , IR Automobile, Auto Anciliary, Auto Components 5 - 7 yrs"
NAU_294121, Adeeba Group Hiring Tech Support Associates For UK/ US,Naukri Listed Company,Kolkata, Not Disclosed by Recruiter ," Adeeba Group Hiring Tech Support Associates For UK/ US Voice  Technical support| Sales Associate| Bonus| US shift| Inbound calls| Group| Associate| Senior| Issue| Software ITES , BPO , KPO , LPO , Customer Service , Operations IT-Software, Software Services 0 - 3 yrs"
NAU_436534, HR Recruiter / Executive - Recruitment Consultant / Staffing - Delhi,Naukri Listed Company,Delhi (Netaji Subhash Place) ," 2,00,000 - 3,00,000 PA. "," HR Recruiter / Executive - Recruitment Consultant / Staffing - Delhi HR/ Recruitment / IR  Recruitment Consulting| Head Hunting| Screening| Sourcing| Competition Mapping| Cold Calling| Research Analysis HR , Recruitment , Administration , IR Recruitment, Staffing 0 - 5 yrs"
NAU_269743, Head - Digital Marketing,Naukri Listed Company,Mumbai," 15,00,000 - 18,00,000 PA. "," Head - Digital Marketing Senior Management  Analytical Ability| Customer Experience| Marketing Campaigns| Digital Marketing| Strong Analytical Skills Marketing , Advertising , MR , PR , Media Planning Retail, Wholesale 8 - 13 yrs"
NAU_670147, Branch Manager,Naukri Listed Company,Mumbai, Not Disclosed by Recruiter ," Branch Manager Retail/Personal Banking  Sales Planning| Business Development| HNI Client Handling| Team Handling| Branch Management| Investment Advisory| Cross Selling| Banking Operations| Product Pricing| Inbound Sales Financial Services , Banking , Investments , Insurance Banking, Financial Services, Broking 9 - 14 yrs"
NAU_420239, Group Fio - Java Developer - 1 To 5 Years - Chennai & Hyderabad,Naukri Listed Company,"Chennai,Hyderabad"," 5,00,000 - 11,00,000 PA. "," Group Fio - Java Developer - 1 To 5 Years - Chennai & Hyderabad Programming & Design  Java| JMS| Hibernate| Core Java| JUnit| OFBIZ| Javascript| J2Ee| Spring| JQuery| Web Services IT Software - eCommerce , Internet Technologies IT-Software, Software Services 1 - 5 yrs"
NAU_490408," Urgent Requirement of Floor Coordinator @ Platinum Hospitals, Mulund",Naukri Listed Company,Mumbai," 1,50,000 - 3,00,000 PA. "," Urgent Requirement of Floor Coordinator @ Platinum Hospitals, Mulund Medical Professional  Liaison| Coordination Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology Medical, Healthcare, Hospitals 1 - 5 yrs"
NAU_465618, BPO Team Lead; Work From Home; Only Females; Anywhere in South,Naukri Listed Company,"Bengaluru,Chennai,Hyderabad,Belgaum,Bhubaneshwar,Kochi,Pondicherry"," 1,50,000 - 2,00,000 PA. "," BPO Team Lead; Work From Home; Only Females; Anywhere in South HR/ Recruitment / IR  BPO Hiring| Team Handling| Communication Skills| Team Leading HR , Recruitment , Administration , IR Recruitment, Staffing 5 - 10 yrs"
NAU_690757, Sr Software Engineer,Naukri Listed Company,"Banur,Pune", Not Disclosed by Recruiter ," Sr Software Engineer Programming & Design  Hibernate| Software design| GWT| Agile| Veritas| Application development| Test cases| SDK| JSF| SQL IT Software - Application Programming , Maintenance IT-Software, Software Services 2 - 6 yrs"
NAU_693612, Inbound Tech Sales,Naukri Listed Company,Kolkata, Not Disclosed by Recruiter ," Inbound Tech Sales Voice  Outbound| Troubleshooting| Technical support| English| Domestic BPO| Antivirus| Sales process| Recruitment| Comp ITES , BPO , KPO , LPO , Customer Service , Operations IT-Software, Software Services 4 - 8 yrs"
NAU_902424, Senior Manager- Finance,Naukri Listed Company,Pune, Not Disclosed by Recruiter ," Senior Manager- Finance Accounts  Statutory Audit| Internal Audit| Finance| MIS| Banking| Project Accounting| Accounts Receivable| Fixed Asset Accounting| Bank Reconciliation| Auditing Accounts , Finance , Tax , Company Secretary , Audit Courier, Transportation, Freight , Warehousing 1 - 5 yrs"
NAU_775752, Business Development Executive,Naukri Listed Company,Gurgaon (Udyog Vihar) , Not Disclosed by Recruiter ," Business Development Executive Channel Sales  Business Development| Branding| Franchisee Development| Client Servicing| Brand Communication| Client Relationship| Public Relations| Event Planning| promotion planning Sales , Retail , Business Development Automobile, Auto Anciliary, Auto Components 3 - 4 yrs"
NAU_839790, Freshers Experience Part Time / Data Entry Executive / Work From Home,Naukri Listed Company,"Ajmer,Ambala,Amritsar,Bikaner,Chandigarh,Dehradun,Guwahati,Hisar"," 50,000 - 3,00,000 PA. "," Freshers Experience Part Time / Data Entry Executive / Work From Home Quality  fresher| bpo fresher| call center executive| Computer Operating| bpo executive| Data Entry| Part Time ITES , BPO , KPO , LPO , Customer Service , Operations BPO, Call Centre, ITeS 0 - 1 yrs"
NAU_207881, Hiring!!! For (customer Support) @ Delhi/ncr,Naukri Listed Company,Delhi NCR," 2,00,000 - 4,00,000 PA. "," Hiring!!! For (customer Support) @ Delhi/ncr Voice  BPO| cca| customer service executive| Customer Support| cse| customer support executive| customer service| Domestic BPO| Customer Care| Voice Process| Non Voice ITES , BPO , KPO , LPO , Customer Service , Operations BPO, Call Centre, ITeS 0 - 5 yrs"
NAU_300575, Senior Software Engineer - Web Development - Python/java/ruby on Rails,Naukri Listed Company,Kolkata, Not Disclosed by Recruiter ," Senior Software Engineer - Web Development - Python/java/ruby on Rails Programming & Design  Java| Azure| Ruby on Rails| OOPS| Cloud| Javascript| MongoDB| JSON| AWS| Algorithm| Python IT Software - Application Programming , Maintenance IT-Software, Software Services 3 - 8 yrs"
NAU_111438, Recruiter - Online/ Internet/ Ecommerce,Naukri Listed Company,Hyderabad, Not Disclosed by Recruiter ," Recruiter - Online/ Internet/ Ecommerce HR/ Recruitment / IR  Client Management| Client Relationships| Account Management| Recruitment| Talent Acquisition HR , Recruitment , Administration , IR Internet, Ecommerce 2 - 7 yrs"
NAU_789211,L1 Support Engineer-bangalore,Naukri Listed Company, Bengaluru, INR Good Salary,"L1 Support Engineer-bangalore Voice sql|night shift|L1 Support Engineer|Application Support|Technical Support|DB support ITES , BPO , KPO , LPO , Customer Service , Operations IT-Software / Software Services  1 - 3 Years"
NAU_461968, Branch Sales Manager- FTL,Naukri Listed Company,"Delhi NCR,Bengaluru,Hyderabad", Not Disclosed by Recruiter ," Branch Sales Manager- FTL Retail Sales  branch sales| shipment| customer relationship| logistics operations| freight forwarding| roads| business development manager| sales| transportation| sales manager| courier| transport management| cargo| distribution management| ftl Sales , Retail , Business Development Courier, Transportation, Freight , Warehousing 7 - 12 yrs"
NAU_927317, Economic Analyst,Naukri Listed Company,Hyderabad, Not Disclosed by Recruiter ," Economic Analyst Finance/Audit  Economics| Analyst| Infrastructure| Labour| Taxation| Research| Econometrics| Statistics| Cost| Revenue collection Accounts , Finance , Tax , Company Secretary , Audit IT-Software, Software Services 3 - 5 yrs"
NAU_589633, Hiring like never before inbound Tech voice process,Naukri Listed Company,Kolkata, Not Disclosed by Recruiter ," Hiring like never before inbound Tech voice process Voice  Voice process| Issue| Technical| Inbound calls| Bonus| US shift| Software| Sales Associate| Technical support ITES , BPO , KPO , LPO , Customer Service , Operations IT-Software, Software Services 0 - 3 yrs"
NAU_725088, Opening of Head of Marketing for Herbal Extraction (curcumin),Naukri Listed Company,Mumbai," 9,00,000 - 19,00,000 PA. "," Opening of Head of Marketing for Herbal Extraction (curcumin) Retail Sales  Marketing| business development| Marketing Manager| sales manager| Brand Manager| Business Development Manager Sales , Retail , Business Development Pharma, Biotech, Clinical Research 10 - 19 yrs"
